Property_Type,Property_Area,Number_of_Windows,Number_of_Doors,Furnishing,Frequency_of_Powercuts,Power_Backup,Water_Supply,Traffic_Density_Score,Crime_Rate,Dust_and_Noise,Air_Quality_Index,Neighborhood_Review,Habitability_score
3.0,1987,3.0,1,1.0,1.0,0,2.0,7.32,0.0,1.0,157.0,3.77,87.65
3.0,1916,2.0,2,0.0,0.0,0,2.0,6.87,0.0,1.0,139.0,4.42,92.22
2.0,733,3.0,3,0.0,0.0,0,3.0,6.65,1.0,1.0,125.0,4.13,100.19
0.0,1198,6.0,2,2.0,0.0,1,2.0,7.52,3.0,1.0,158.0,2.51,93.94
2.0,421,1.0,1,0.0,0.0,0,3.0,7.91,1.0,1.0,100.0,4.15,95.08
0.0,580,6.0,3,0.0,1.0,1,1.0,6.93,0.0,1.0,119.0,3.51,94.13
2.0,268,3.0,2,2.0,0.0,1,3.0,2.73,1.0,0.0,40.0,4.32,105.65
2.0,13511,1.0,1,0.0,0.0,0,1.0,6.74,0.0,1.0,88.0,4.17,95.13
2.0,454,2.0,3,1.0,0.0,0,2.0,7.13,0.0,1.0,128.0,4.43,82.97999999999999
3.0,1432,5.0,1,1.0,0.0,0,2.0,6.73,0.0,1.0,575.0,4.44,88.4
4.0,272,2.0,2,0.0,1.0,0,3.0,6.74,0.0,1.0,113.0,4.14,97.99
1.0,2100,9.0,6,0.0,0.0,1,1.0,6.03,1.0,1.0,134.0,3.49,94.93
0.0,910,6.0,3,0.0,2.0,0,1.0,8.36,0.0,2.0,197.0,2.71,93.29
2.0,149,3.0,1,0.0,0.0,1,1.0,6.45,2.0,1.0,149.0,2.84,89.07
3.0,1219,5.0,2,2.0,1.0,0,3.0,6.36,1.0,1.0,164.0,3.45,94.3
0.0,916,7.0,1,2.0,0.0,0,2.0,6.46,0.0,1.0,126.0,4.44,98.94
3.0,1936,3.0,2,0.0,0.0,0,3.0,6.1,0.0,1.0,112.0,4.77,95.7
0.0,854,6.0,3,1.0,0.0,0,1.0,6.9,0.0,1.0,164.0,4.08,94.93
3.0,1682,3.0,2,2.0,0.0,0,3.0,6.28,2.0,1.0,146.0,3.48,88.57
2.0,719,2.0,3,0.0,3.0,0,2.0,6.99,1.0,1.0,130.0,1.92,71.95
2.0,804,4.0,1,2.0,0.0,1,3.0,5.83,1.0,1.0,112.0,4.15,111.39
0.0,552,4.0,3,0.0,0.0,0,1.0,7.58,0.0,1.0,165.0,4.07,107.09
4.0,306,3.0,2,0.0,0.0,1,2.0,7.02,1.0,1.0,126.0,3.81,95.52
2.0,527,3.0,1,0.0,1.0,0,3.0,6.79,0.0,1.0,168.0,4.07,107.83
4.0,296,1.0,1,1.0,2.0,0,3.0,7.11,1.0,1.0,137.0,2.85,60.97
2.0,291,4.0,2,1.0,0.0,1,3.0,5.55,1.0,1.0,87.0,4.18,96.39
2.0,501,3.0,2,1.0,2.0,0,2.0,4.32,0.0,1.0,91.0,3.24,86.97
3.0,5060,5.0,3,2.0,0.0,0,2.0,4.64,1.0,1.0,90.0,3.87,98.03
3.0,1982,2.0,4,0.0,0.0,0,3.0,6.93,1.0,1.0,99.0,4.16,97.0
2.0,715,2.0,1,0.0,1.0,0,3.0,4.96,1.0,1.0,116.0,3.52,99.38
3.0,2077,3.0,1,2.0,0.0,0,3.0,7.34,1.0,1.0,159.0,4.08,101.1
2.0,858,2.0,1,0.0,0.0,0,3.0,5.37,0.0,1.0,91.0,4.81,90.19
1.0,1930,9.0,5,0.0,0.0,0,1.0,6.04,0.0,1.0,156.0,4.09,95.85
3.0,1896,2.0,3,1.0,0.0,0,3.0,7.3,0.0,1.0,139.0,4.73,106.05
0.0,951,6.0,3,1.0,1.0,0,3.0,7.18,0.0,1.0,165.0,4.07,86.41
2.0,276,2.0,1,1.0,0.0,0,3.0,6.15,0.0,1.0,123.0,4.76,88.67
2.0,298,2.0,2,0.0,0.0,0,3.0,8.08,1.0,2.0,167.0,4.0,92.58
2.0,783,2.0,1,0.0,2.0,0,2.0,5.54,1.0,1.0,118.0,2.57,88.81
0.0,699,6.0,3,1.0,0.0,0,1.0,7.15,0.0,1.0,92.0,4.17,97.1
0.0,1070,5.0,2,0.0,0.0,0,2.0,6.99,0.0,1.0,134.0,4.43,93.45
2.0,375,3.0,2,0.0,0.0,1,2.0,5.68,2.0,1.0,119.0,3.2,93.12
3.0,1202,5.0,4,0.0,0.0,0,3.0,7.41,2.0,1.0,167.0,3.44,89.69
4.0,218,0.0,2,0.0,0.0,1,3.0,5.88,1.0,1.0,104.0,4.16,92.81
0.0,571,4.0,2,0.0,1.0,0,3.0,5.18,1.0,1.0,95.0,3.55,93.69
2.0,946,4.0,2,1.0,1.0,1,2.0,6.5,1.0,1.0,159.0,3.14,99.16
0.0,1087,5.0,2,0.0,0.0,0,2.0,6.37,0.0,1.0,159.0,4.4,116.25
2.0,947,2.0,3,0.0,0.0,0,1.0,5.69,0.0,1.0,116.0,4.14,95.46
2.0,189,2.0,2,1.0,0.0,0,2.0,6.2,0.0,0.0,158.0,4.47,94.22
1.0,3063,7.0,6,2.0,0.0,1,3.0,4.88,0.0,1.0,112.0,4.78,117.06
3.0,1347,3.0,3,0.0,0.0,0,3.0,6.42,0.0,1.0,105.0,4.78,97.38
3.0,1118,4.0,1,0.0,0.0,0,3.0,4.16,1.0,1.0,98.0,4.18,95.15
2.0,142,3.0,2,2.0,1.0,0,3.0,6.35,0.0,1.0,83.0,4.18,98.63
3.0,2028,3.0,2,1.0,0.0,0,3.0,6.12,0.0,1.0,152.0,4.72,97.05
3.0,1866,4.0,2,2.0,0.0,0,3.0,6.14,1.0,1.0,116.0,4.14,103.67
1.0,3429,7.0,6,0.0,0.0,1,3.0,5.12,1.0,1.0,103.0,4.16,108.27
3.0,2244,2.0,4,2.0,0.0,0,3.0,5.9,2.0,1.0,101.0,3.53,92.64
2.0,569,1.0,3,2.0,0.0,0,3.0,7.03,1.0,1.0,145.0,4.1,93.78
4.0,468,0.0,1,1.0,0.0,0,2.0,7.02,3.0,1.0,115.0,2.57,44.28
2.0,341,4.0,2,0.0,0.0,1,3.0,5.3,2.0,1.0,109.0,3.53,92.09
3.0,2223,3.0,1,2.0,1.0,0,3.0,3.24,0.0,0.0,1.0,4.37,112.7
0.0,1074,7.0,1,1.0,0.0,0,3.0,6.78,1.0,1.0,164.0,4.08,82.97999999999999
2.0,956,1.0,1,0.0,1.0,0,2.0,5.96,1.0,1.0,117.0,3.2,87.71
3.0,1208,3.0,3,1.0,0.0,0,3.0,4.19,1.0,1.0,117.0,4.15,95.85
2.0,995,2.0,2,2.0,0.0,1,1.0,7.64,0.0,1.0,166.0,4.07,113.69
2.0,182,2.0,3,0.0,1.0,0,1.0,7.69,0.0,1.0,111.0,3.51,96.2
2.0,919,2.0,2,1.0,1.0,0,2.0,7.26,0.0,1.0,80.0,3.87,91.97
0.0,1275,4.0,3,2.0,0.0,1,2.0,7.22,1.0,1.0,154.0,3.77,112.52
2.0,723,4.0,3,2.0,0.0,0,3.0,4.14,1.0,1.0,120.0,4.15,95.03
2.0,267,4.0,2,0.0,1.0,0,3.0,6.41,3.0,1.0,98.0,2.28,56.94
3.0,1181,4.0,3,0.0,0.0,1,3.0,4.91,0.0,1.0,82.0,4.82,109.92
3.0,1354,3.0,3,0.0,1.0,0,3.0,5.34,1.0,1.0,99.0,3.54,94.67
0.0,429,6.0,2,0.0,0.0,0,3.0,6.82,1.0,1.0,83.0,4.18,98.51
1.0,3013,15.0,5,0.0,0.0,1,1.0,6.92,0.0,1.0,104.0,4.15,109.39
2.0,862,2.0,2,0.0,0.0,0,3.0,5.31,0.0,1.0,81.0,4.82,90.08
0.0,1013,4.0,2,1.0,0.0,0,3.0,5.52,1.0,1.0,93.0,4.17,98.31
3.0,1386,3.0,4,0.0,0.0,0,3.0,6.46,0.0,1.0,135.0,4.74,91.3
3.0,1135,5.0,3,2.0,0.0,0,3.0,4.62,2.0,1.0,99.0,3.55,93.5
2.0,742,1.0,2,1.0,1.0,0,2.0,7.24,0.0,1.0,85.0,3.86,92.37
3.0,1504,4.0,1,2.0,0.0,0,3.0,6.65,2.0,1.0,125.0,3.5,91.06
3.0,2110,3.0,2,1.0,1.0,0,3.0,5.79,2.0,1.0,115.0,2.89,62.83
2.0,16907,4.0,2,0.0,0.0,0,3.0,6.27,0.0,1.0,153.0,4.72,89.93
3.0,1229,5.0,1,0.0,0.0,0,2.0,5.4,0.0,1.0,92.0,4.49,87.74
3.0,1911,4.0,2,0.0,1.0,0,1.0,7.2,0.0,1.0,142.0,3.47,88.67
2.0,797,3.0,3,0.0,0.0,1,3.0,6.0,0.0,1.0,99.0,4.79,111.69
4.0,242,1.0,2,1.0,1.0,0,1.0,5.79,1.0,1.0,101.0,2.91,56.2
3.0,2132,4.0,1,2.0,0.0,0,2.0,7.11,0.0,1.0,94.0,4.48,106.84
4.0,445,1.0,1,0.0,1.0,0,1.0,6.0,1.0,1.0,100.0,2.91,86.06
3.0,16416,2.0,2,1.0,0.0,1,1.0,8.74,1.0,2.0,160.0,3.38,101.69
4.0,228,1.0,2,0.0,1.0,0,2.0,7.73,0.0,1.0,98.0,3.84,94.12
3.0,2072,2.0,2,0.0,3.0,0,1.0,2.65,2.0,0.0,70.0,1.15,53.71
0.0,831,5.0,1,0.0,1.0,1,3.0,7.22,0.0,1.0,83.0,4.18,106.92
2.0,292,4.0,2,0.0,2.0,0,2.0,7.19,0.0,1.0,121.0,3.19,89.17
3.0,1362,3.0,2,2.0,0.0,1,2.0,6.11,0.0,1.0,86.0,4.49,108.86
2.0,124,2.0,2,1.0,1.0,0,2.0,6.51,0.0,1.0,138.0,3.8,74.94
3.0,2274,5.0,4,0.0,2.0,0,0.0,6.03,0.0,1.0,124.0,2.56,91.39
3.0,2052,4.0,3,0.0,0.0,0,1.0,5.37,1.0,1.0,117.0,3.52,100.25
2.0,726,1.0,1,0.0,0.0,0,3.0,3.65,0.0,0.0,33.0,4.95,95.59
2.0,943,2.0,3,2.0,0.0,0,2.0,8.28,2.0,2.0,182.0,3.04,96.54
3.0,1338,3.0,1,0.0,0.0,1,2.0,6.6,0.0,1.0,111.0,4.46,105.97
3.0,2127,2.0,2,2.0,0.0,0,3.0,6.46,0.0,1.0,149.0,4.73,109.49
1.0,3175,7.0,2,1.0,3.0,1,3.0,7.92,0.0,1.0,116.0,2.88,103.01
2.0,808,1.0,2,1.0,1.0,0,3.0,7.82,0.0,1.0,129.0,4.11,97.35
4.0,400,1.0,2,0.0,0.0,0,2.0,7.64,0.0,1.0,110.0,4.45,109.07
2.0,598,2.0,3,0.0,1.0,0,3.0,8.32,1.0,2.0,188.0,3.35,87.88
2.0,816,3.0,2,0.0,0.0,0,1.0,7.32,0.0,1.0,163.0,4.08,108.23
2.0,362,2.0,3,0.0,1.0,0,3.0,4.98,1.0,1.0,82.0,3.56,100.12
2.0,964,3.0,3,0.0,0.0,1,1.0,5.16,0.0,1.0,85.0,4.19,103.94
2.0,299,2.0,2,1.0,0.0,0,1.0,5.39,2.0,1.0,94.0,2.92,60.97
1.0,1809,7.0,5,1.0,0.0,0,1.0,7.63,0.0,1.0,164.0,4.07,83.25999999999999
0.0,1164,4.0,1,2.0,0.0,0,3.0,6.63,0.0,1.0,101.0,4.79,104.45
2.0,814,1.0,3,2.0,0.0,0,2.0,5.38,0.0,1.0,91.0,4.49,100.25
2.0,154,2.0,1,1.0,1.0,0,3.0,5.38,1.0,1.0,873.0,3.53,59.82
0.0,755,6.0,1,1.0,0.0,0,1.0,6.62,1.0,0.0,86.0,3.61,94.74
2.0,537,1.0,2,0.0,1.0,0,3.0,7.57,1.0,1.0,126.0,3.49,92.45
2.0,817,3.0,1,0.0,0.0,0,3.0,7.12,0.0,1.0,148.0,4.72,90.79
3.0,1703,2.0,4,0.0,1.0,0,1.0,5.13,0.0,1.0,81.0,3.56,108.27
2.0,455,1.0,3,0.0,0.0,1,3.0,6.75,1.0,1.0,112.0,4.14,99.91
3.0,1940,2.0,1,1.0,0.0,1,3.0,7.66,0.0,1.0,107.0,4.77,100.99
0.0,699,5.0,1,2.0,0.0,0,2.0,5.51,1.0,1.0,94.0,3.86,96.04
2.0,588,3.0,1,2.0,1.0,0,1.0,4.19,2.0,1.0,108.0,2.28,96.19
1.0,3619,11.0,5,1.0,1.0,0,1.0,6.3,0.0,1.0,108.0,3.52,80.83
0.0,844,6.0,1,2.0,0.0,0,1.0,5.09,1.0,1.0,106.0,3.53,87.52
0.0,904,4.0,1,0.0,0.0,1,2.0,7.24,0.0,1.0,150.0,4.41,105.6
2.0,542,2.0,3,1.0,0.0,0,1.0,4.3,0.0,1.0,87.0,4.19,79.94
2.0,493,2.0,1,0.0,0.0,1,3.0,7.58,1.0,1.0,115.0,4.13,97.05
3.0,1477,5.0,3,2.0,0.0,0,2.0,5.62,1.0,1.0,118.0,3.83,99.73
4.0,457,2.0,1,0.0,0.0,1,2.0,7.52,0.0,1.0,133.0,4.43,104.85
3.0,1335,2.0,2,0.0,0.0,1,3.0,5.76,1.0,1.0,100.0,4.16,105.05
3.0,1286,5.0,1,1.0,1.0,0,3.0,7.24,2.0,1.0,118.0,2.88,64.27000000000001
1.0,2542,12.0,4,0.0,1.0,0,3.0,6.26,1.0,1.0,113.0,3.52,104.45
3.0,2133,4.0,4,0.0,1.0,0,1.0,7.32,1.0,1.0,163.0,2.82,89.27
2.0,411,1.0,2,2.0,0.0,0,2.0,4.69,1.0,1.0,114.0,3.84,92.84
3.0,1503,3.0,1,0.0,2.0,0,1.0,6.04,3.0,1.0,119.0,1.0,59.69
3.0,1271,5.0,1,0.0,0.0,0,2.0,6.57,0.0,1.0,80.0,4.5,92.71
2.0,883,1.0,1,0.0,0.0,1,1.0,5.57,1.0,1.0,105.0,3.53,93.52
3.0,2124,5.0,4,0.0,0.0,0,3.0,5.76,1.0,1.0,94.0,4.17,96.77
2.0,169,4.0,3,2.0,0.0,0,2.0,6.94,0.0,1.0,110.0,4.46,100.54
1.0,2265,10.0,6,1.0,1.0,0,0.0,4.85,2.0,1.0,117.0,1.95,52.37
2.0,910,4.0,1,1.0,1.0,0,3.0,5.71,1.0,1.0,96.0,3.54,88.19
4.0,378,1.0,2,0.0,0.0,1,3.0,5.99,0.0,1.0,110.0,4.78,108.8
2.0,824,3.0,1,1.0,0.0,1,1.0,5.58,1.0,1.0,85.0,3.56,99.62
2.0,750,2.0,1,0.0,0.0,0,3.0,6.42,1.0,1.0,115.0,4.14,98.88
2.0,359,1.0,2,2.0,0.0,0,3.0,5.54,1.0,1.0,105.0,4.16,95.18
0.0,962,7.0,2,1.0,1.0,1,2.0,7.64,0.0,1.0,106.0,3.83,94.62
0.0,755,6.0,3,2.0,0.0,1,0.0,5.37,1.0,1.0,92.0,3.24,101.12
3.0,1178,5.0,4,1.0,1.0,0,2.0,6.5,0.0,1.0,152.0,3.78,89.43
2.0,289,2.0,1,2.0,1.0,1,3.0,7.35,0.0,0.0,148.0,4.16,106.59
2.0,469,1.0,1,1.0,0.0,0,2.0,5.81,0.0,1.0,94.0,4.49,91.55
2.0,884,3.0,1,1.0,0.0,0,2.0,7.57,2.0,1.0,159.0,3.14,54.1
3.0,2106,4.0,2,1.0,0.0,0,1.0,6.25,0.0,1.0,152.0,4.1,89.47
2.0,849,2.0,3,0.0,1.0,0,1.0,5.4,1.0,1.0,104.0,2.91,96.79
0.0,1016,7.0,3,0.0,1.0,0,3.0,4.92,1.0,1.0,118.0,3.52,98.86
4.0,474,0.0,1,0.0,2.0,0,3.0,7.2,0.0,1.0,81.0,3.55,88.34
3.0,1916,5.0,1,2.0,1.0,0,2.0,4.96,1.0,1.0,120.0,3.2,91.95
0.0,1006,7.0,1,0.0,0.0,0,2.0,6.32,0.0,1.0,101.0,4.47,90.73
3.0,2034,5.0,1,0.0,1.0,0,3.0,5.92,0.0,1.0,108.0,4.15,87.95
3.0,1721,5.0,2,0.0,0.0,0,3.0,6.19,0.0,0.0,145.0,4.8,99.5
4.0,457,0.0,2,0.0,0.0,0,2.0,5.31,0.0,1.0,117.0,4.46,113.14
1.0,4150,15.0,5,0.0,0.0,0,3.0,2.92,0.0,0.0,42.0,4.95,105.0
3.0,1220,3.0,4,0.0,1.0,0,2.0,4.48,1.0,1.0,108.0,3.22,87.73
3.0,1633,5.0,2,1.0,0.0,0,3.0,4.88,1.0,1.0,88.0,4.18,83.42
3.0,1941,3.0,2,0.0,0.0,0,2.0,6.5,0.0,1.0,166.0,4.39,94.42
3.0,1116,2.0,3,2.0,2.0,1,0.0,7.73,1.0,1.0,108.0,1.95,92.61
2.0,351,1.0,1,0.0,0.0,1,2.0,5.52,0.0,1.0,101.0,4.48,105.03
0.0,1141,6.0,2,1.0,0.0,1,1.0,7.71,0.0,1.0,157.0,4.08,104.5
4.0,249,0.0,1,0.0,0.0,1,2.0,6.51,1.0,1.0,105.0,3.84,90.53
3.0,2261,3.0,4,2.0,0.0,0,1.0,8.06,2.0,2.0,124.0,2.8,100.16
3.0,2116,2.0,2,2.0,1.0,0,2.0,5.57,2.0,1.0,106.0,2.59,101.98
2.0,849,3.0,1,0.0,0.0,0,3.0,7.62,0.0,1.0,148.0,4.72,95.89
2.0,678,1.0,3,1.0,0.0,0,1.0,5.35,2.0,1.0,83.0,2.93,50.379999999999995
3.0,2056,4.0,1,2.0,0.0,1,3.0,6.68,1.0,1.0,158.0,4.09,112.63
1.0,2634,12.0,6,1.0,0.0,0,3.0,8.22,1.0,2.0,142.0,4.03,99.74
1.0,2950,4.0,5,2.0,0.0,0,3.0,6.8,0.0,1.0,161.0,4.71,110.02
3.0,1514,4.0,4,0.0,0.0,1,3.0,7.5,0.0,1.0,94.0,4.79,108.56
2.0,788,4.0,3,0.0,0.0,0,1.0,7.21,2.0,1.0,118.0,2.88,76.57
3.0,1835,5.0,3,0.0,0.0,1,3.0,3.78,1.0,0.0,41.0,4.31,107.68
0.0,727,5.0,1,0.0,0.0,0,2.0,5.15,1.0,1.0,111.0,3.84,96.93
2.0,295,2.0,2,1.0,0.0,0,2.0,5.75,1.0,1.0,110.0,3.84,82.75999999999999
2.0,488,1.0,3,0.0,2.0,1,2.0,5.64,0.0,1.0,90.0,3.24,93.65
0.0,697,4.0,3,0.0,1.0,0,2.0,3.86,0.0,0.0,86.0,3.94,97.7
4.0,357,2.0,1,1.0,3.0,0,2.0,8.24,0.0,2.0,175.0,2.42,41.78
1.0,2524,9.0,2,0.0,0.0,1,2.0,8.26,2.0,2.0,141.0,3.09,103.42
2.0,816,1.0,2,1.0,0.0,0,2.0,5.09,1.0,1.0,85.0,3.87,82.89
0.0,888,7.0,1,0.0,1.0,0,3.0,6.55,3.0,1.0,101.0,2.28,87.35
2.0,373,4.0,2,0.0,0.0,1,2.0,6.72,0.0,1.0,100.0,4.47,103.16
1.0,2917,9.0,2,0.0,0.0,0,3.0,6.77,0.0,1.0,122.0,4.76,96.96
2.0,878,2.0,3,0.0,2.0,1,3.0,5.26,1.0,1.0,90.0,2.92,88.54
2.0,633,4.0,2,1.0,0.0,0,3.0,7.28,0.0,1.0,103.0,4.78,87.47
1.0,3555,5.0,5,1.0,1.0,0,2.0,8.14,1.0,1.0,139.0,3.16,75.25
0.0,1033,4.0,3,0.0,1.0,0,2.0,5.89,0.0,1.0,118.0,3.83,93.94
2.0,330,3.0,1,0.0,0.0,1,3.0,5.35,2.0,1.0,85.0,3.56,91.82
3.0,1553,4.0,1,0.0,1.0,0,0.0,7.28,2.0,1.0,84.0,1.98,57.67
3.0,2146,2.0,4,0.0,0.0,1,1.0,5.0,0.0,1.0,94.0,4.18,101.57
3.0,1890,3.0,3,0.0,0.0,0,1.0,6.69,0.0,1.0,164.0,4.08,107.08
2.0,702,4.0,2,2.0,0.0,0,1.0,4.87,1.0,1.0,104.0,3.54,90.22
0.0,981,4.0,3,0.0,0.0,0,2.0,7.94,1.0,1.0,109.0,3.83,100.64
3.0,1176,5.0,1,2.0,1.0,0,1.0,7.56,1.0,1.0,116.0,2.88,102.66
0.0,14201,4.0,1,0.0,2.0,0,3.0,7.08,1.0,1.0,143.0,2.85,93.42
2.0,281,3.0,3,0.0,1.0,1,3.0,7.04,0.0,1.0,149.0,4.09,97.72
4.0,273,0.0,2,0.0,0.0,0,1.0,7.11,0.0,1.0,88.0,4.17,91.29
2.0,253,2.0,1,2.0,1.0,0,2.0,5.05,1.0,1.0,100.0,3.23,111.94
3.0,1701,5.0,1,0.0,0.0,0,3.0,6.56,0.0,1.0,151.0,4.72,97.87
3.0,1948,5.0,1,0.0,0.0,0,0.0,7.18,1.0,1.0,123.0,3.18,102.17
0.0,719,4.0,1,2.0,0.0,0,2.0,6.7,0.0,1.0,139.0,4.42,99.17
2.0,699,1.0,3,2.0,1.0,0,3.0,8.5,0.0,2.0,174.0,3.99,95.37
2.0,202,1.0,3,1.0,1.0,0,2.0,8.25,1.0,2.0,177.0,3.05,48.879999999999995
1.0,3718,8.0,5,1.0,0.0,0,2.0,7.93,0.0,1.0,137.0,4.42,99.52
3.0,1915,4.0,2,0.0,3.0,0,3.0,6.64,3.0,1.0,156.0,0.95,52.04
1.0,4220,7.0,3,0.0,0.0,1,1.0,6.14,0.0,1.0,154.0,4.09,108.11
2.0,788,2.0,3,0.0,0.0,1,3.0,3.46,1.0,0.0,83.0,4.26,109.04
3.0,1972,2.0,4,0.0,0.0,0,2.0,7.43,0.0,1.0,138.0,4.42,92.79
3.0,1817,5.0,3,0.0,1.0,1,3.0,6.42,0.0,1.0,83.0,4.18,103.77
3.0,1922,2.0,3,0.0,1.0,1,3.0,6.38,2.0,1.0,139.0,2.86,100.37
0.0,784,5.0,2,0.0,1.0,0,2.0,7.23,0.0,2.0,125.0,3.75,100.63
4.0,292,2.0,2,2.0,0.0,0,3.0,5.31,1.0,1.0,114.0,4.15,96.94
3.0,2063,4.0,4,2.0,1.0,0,2.0,5.08,1.0,1.0,98.0,3.23,89.4
2.0,113,2.0,3,0.0,1.0,0,1.0,7.18,3.0,1.0,154.0,1.58,50.129999999999995
2.0,812,2.0,2,0.0,0.0,0,3.0,8.08,1.0,2.0,164.0,4.01,85.86
2.0,217,3.0,1,2.0,0.0,1,3.0,6.48,0.0,1.0,142.0,4.73,107.86
0.0,1210,4.0,2,0.0,0.0,0,3.0,8.08,0.0,2.0,147.0,4.66,95.63
3.0,1192,3.0,2,0.0,1.0,0,1.0,8.47,0.0,2.0,168.0,3.37,93.62
0.0,617,6.0,3,1.0,1.0,0,0.0,7.26,2.0,1.0,144.0,1.9,41.43
3.0,1131,3.0,4,2.0,0.0,1,3.0,4.86,1.0,1.0,113.0,4.15,118.03
3.0,2005,3.0,4,0.0,0.0,1,3.0,6.69,0.0,1.0,166.0,4.7,112.12
4.0,449,1.0,2,0.0,1.0,1,3.0,5.87,1.0,1.0,90.0,3.55,95.39
3.0,1445,5.0,1,2.0,1.0,0,3.0,7.64,0.0,1.0,142.0,4.1,99.65
3.0,14562,2.0,1,1.0,1.0,0,3.0,7.96,0.0,1.0,130.0,4.11,95.45
0.0,643,5.0,1,1.0,0.0,0,2.0,6.33,2.0,1.0,106.0,3.21,61.16
2.0,523,4.0,2,1.0,0.0,0,2.0,4.48,0.0,1.0,95.0,4.49,82.32
1.0,2461,8.0,5,0.0,0.0,1,1.0,7.19,0.0,1.0,121.0,4.13,106.9
2.0,176,2.0,3,0.0,1.0,0,0.0,4.26,1.0,1.0,88.0,2.62,82.47999999999999
3.0,1821,4.0,3,0.0,1.0,1,1.0,5.87,0.0,1.0,80.0,3.56,95.65
2.0,371,2.0,1,0.0,0.0,0,2.0,5.21,2.0,1.0,103.0,3.22,83.28
2.0,420,2.0,3,1.0,0.0,0,3.0,6.06,0.0,1.0,100.0,4.79,95.03
2.0,993,3.0,3,1.0,2.0,0,2.0,6.16,0.0,1.0,135.0,3.18,89.57
0.0,840,4.0,1,1.0,1.0,0,3.0,5.1,1.0,1.0,102.0,3.54,75.27000000000001
2.0,774,1.0,3,0.0,1.0,0,1.0,2.97,0.0,0.0,964.0,3.69,93.38
1.0,3248,13.0,4,0.0,0.0,0,3.0,5.36,1.0,1.0,90.0,4.18,93.76
1.0,3747,10.0,2,1.0,0.0,0,3.0,4.18,0.0,1.0,119.0,4.78,101.95
2.0,826,1.0,2,0.0,1.0,0,3.0,4.72,2.0,1.0,567.0,2.91,93.94
0.0,1171,4.0,3,2.0,0.0,0,1.0,6.22,3.0,1.0,159.0,2.2,82.05
2.0,618,4.0,3,1.0,0.0,0,3.0,5.31,1.0,1.0,88.0,4.18,98.27
3.0,1404,3.0,2,1.0,0.0,1,3.0,7.75,0.0,1.0,81.0,4.8,100.76
2.0,759,2.0,1,0.0,2.0,0,2.0,5.84,2.0,1.0,356.0,1.99,60.43
1.0,3180,11.0,2,0.0,0.0,0,3.0,7.08,1.0,1.0,94.0,4.16,93.1
1.0,3116,6.0,2,0.0,3.0,1,1.0,5.97,1.0,1.0,113.0,1.64,93.71
3.0,1593,4.0,4,1.0,0.0,0,3.0,6.21,0.0,1.0,149.0,4.73,104.76
0.0,1239,4.0,3,2.0,0.0,0,2.0,4.32,1.0,1.0,87.0,3.88,95.59
0.0,691,5.0,3,0.0,0.0,0,3.0,7.44,0.0,1.0,97.0,4.78,95.9
2.0,722,1.0,3,0.0,1.0,0,2.0,6.97,0.0,1.0,109.0,3.83,99.27
3.0,1451,3.0,3,0.0,2.0,0,3.0,6.63,0.0,2.0,143.0,3.41,91.48
2.0,304,1.0,3,2.0,3.0,1,2.0,6.87,2.0,1.0,115.0,1.31,107.93
2.0,192,4.0,1,2.0,0.0,0,1.0,6.65,1.0,1.0,100.0,3.53,113.04
2.0,398,2.0,1,0.0,0.0,0,3.0,6.09,0.0,1.0,105.0,4.78,93.33
3.0,1684,2.0,4,0.0,0.0,0,1.0,7.27,1.0,1.0,84.0,3.55,87.34
1.0,2833,15.0,5,0.0,0.0,0,3.0,5.13,1.0,1.0,89.0,4.18,95.19
2.0,720,2.0,2,0.0,1.0,0,3.0,7.12,0.0,1.0,116.0,4.14,95.49
2.0,479,2.0,3,0.0,0.0,1,3.0,7.13,3.0,2.0,103.0,2.83,92.3
4.0,213,0.0,2,2.0,0.0,1,3.0,4.64,2.0,1.0,112.0,3.53,99.79
0.0,563,5.0,2,1.0,0.0,1,3.0,5.98,0.0,1.0,98.0,4.79,93.91
3.0,1255,5.0,2,0.0,0.0,1,3.0,5.08,0.0,1.0,118.0,4.77,111.36
0.0,997,7.0,3,0.0,0.0,0,1.0,3.11,0.0,0.0,66.0,4.29,90.68
0.0,1134,7.0,1,2.0,0.0,1,3.0,6.95,0.0,1.0,102.0,4.78,113.14
2.0,942,1.0,3,2.0,0.0,1,2.0,7.05,1.0,1.0,107.0,3.83,106.23
2.0,297,2.0,3,0.0,1.0,0,2.0,4.29,2.0,2.0,96.0,2.55,54.84
2.0,252,3.0,3,0.0,1.0,1,3.0,6.67,0.0,1.0,118.0,4.14,101.87
0.0,1181,7.0,3,2.0,0.0,0,1.0,7.57,1.0,1.0,121.0,3.5,90.36
3.0,1793,4.0,2,2.0,0.0,1,3.0,7.27,0.0,1.0,141.0,4.73,112.15
2.0,522,4.0,2,0.0,0.0,0,2.0,6.63,0.0,1.0,115.0,4.45,110.08
2.0,671,2.0,1,1.0,0.0,0,0.0,7.16,0.0,1.0,147.0,3.78,78.03999999999999
3.0,1338,4.0,3,0.0,0.0,0,1.0,6.98,1.0,1.0,163.0,3.45,88.26
2.0,222,4.0,1,2.0,0.0,0,2.0,9.16,0.0,2.0,170.0,4.31,94.11
0.0,1138,5.0,2,0.0,0.0,0,2.0,5.74,1.0,1.0,103.0,3.85,99.39
1.0,2069,14.0,2,2.0,2.0,1,3.0,7.85,0.0,0.0,153.0,3.52,109.66
